M Grégoire Jagot	Jagot, Grégoire (1750-1838)	http://data.bnf.fr/ark:/12148/cb101747251#foaf:Person
M. Jagot	Jagot, Grégoire (1750-1838)	http://data.bnf.fr/ark:/12148/cb101747251#foaf:Person
M. Grégoire Jagot	Jagot, Grégoire (1750-1838)	http://data.bnf.fr/ark:/12148/cb101747251#foaf:Person
Joseph Marie Henri Jollet	Jollet, Joseph Marie Henri (1867-1959)	http://data.bnf.fr/ark:/12148/cb123827392#foaf:Person
Jollet	Jollet, Joseph Marie Henri (1867-1959)	http://data.bnf.fr/ark:/12148/cb123827392#foaf:Person
J M H Jollet	Jollet, Joseph Marie Henri (1867-1959)	http://data.bnf.fr/ark:/12148/cb123827392#foaf:Person
J. M. H. Jollet	Jollet, Joseph Marie Henri (1867-1959)	http://data.bnf.fr/ark:/12148/cb123827392#foaf:Person
M Jollet	Jollet, Joseph Marie Henri (1867-1959)	http://data.bnf.fr/ark:/12148/cb123827392#foaf:Person
M Joseph Marie Henri Jollet	Jollet, Joseph Marie Henri (1867-1959)	http://data.bnf.fr/ark:/12148/cb123827392#foaf:Person
M. Jollet	Jollet, Joseph Marie Henri (1867-1959)	http://data.bnf.fr/ark:/12148/cb123827392#foaf:Person
M. Joseph Marie Henri Jollet	Jollet, Joseph Marie Henri (1867-1959)	http://data.bnf.fr/ark:/12148/cb123827392#foaf:Person
Margaret Storm Jameson Chapman	Jameson, Storm (1891-1986)	http://data.bnf.fr/ark:/12148/cb126771377#foaf:Person	http://www.idref.fr/060835354
Storm Jameson	Jameson, Storm (1891-1986)	http://data.bnf.fr/ark:/12148/cb126771377#foaf:Person	http://www.idref.fr/060835354
Jameson	Jameson, Storm (1891-1986)	http://data.bnf.fr/ark:/12148/cb126771377#foaf:Person	http://www.idref.fr/060835354
S Jameson	Jameson, Storm (1891-1986)	http://data.bnf.fr/ark:/12148/cb126771377#foaf:Person	http://www.idref.fr/060835354
S. Jameson	Jameson, Storm (1891-1986)	http://data.bnf.fr/ark:/12148/cb126771377#foaf:Person	http://www.idref.fr/060835354
Mme Jameson	Jameson, Storm (1891-1986)	http://data.bnf.fr/ark:/12148/cb126771377#foaf:Person	http://www.idref.fr/060835354
Mme Storm Jameson	Jameson, Storm (1891-1986)	http://data.bnf.fr/ark:/12148/cb126771377#foaf:Person	http://www.idref.fr/060835354
Mme. Jameson	Jameson, Storm (1891-1986)	http://data.bnf.fr/ark:/12148/cb126771377#foaf:Person	http://www.idref.fr/060835354
Mme. Storm Jameson	Jameson, Storm (1891-1986)	http://data.bnf.fr/ark:/12148/cb126771377#foaf:Person	http://www.idref.fr/060835354
Storm Jameson Chapman	Jameson, Storm (1891-1986)	http://data.bnf.fr/ark:/12148/cb126771377#foaf:Person	http://www.idref.fr/060835354
Margaret Storm Jameson	Jameson, Storm (1891-1986)	http://data.bnf.fr/ark:/12148/cb126771377#foaf:Person	http://www.idref.fr/060835354
Francis De Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
Francis de Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
de Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
De Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
F Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
F. Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
F de Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
F De Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
F. De Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
F. de Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
M de Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
M Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
M Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
M Francis de Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
M. Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
M. Francis de Jongh	Jongh, Francis de (1833-1912)	http://data.bnf.fr/ark:/12148/cb15342752v#foaf:Person
Jean de Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
de Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
De Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
J Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
J. Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
J de Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
J De Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
J. De Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
J. de Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
M de Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
M Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
M Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
M Jean de Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
M. Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
M. Jean de Jullienne	Jullienne, Jean de (1686-1766)	http://data.bnf.fr/ark:/12148/cb104737797#foaf:Person	http://www.idref.fr/080079261
Stanisław Serafin Jagodyński	Jagodyński, Stanisław Serafin (1590-1644)	http://data.bnf.fr/ark:/12148/cb12536662k#foaf:Person
Jagodyński	Jagodyński, Stanisław Serafin (1590-1644)	http://data.bnf.fr/ark:/12148/cb12536662k#foaf:Person
S S Jagodyński	Jagodyński, Stanisław Serafin (1590-1644)	http://data.bnf.fr/ark:/12148/cb12536662k#foaf:Person
S. S. Jagodyński	Jagodyński, Stanisław Serafin (1590-1644)	http://data.bnf.fr/ark:/12148/cb12536662k#foaf:Person
M Jagodyński	Jagodyński, Stanisław Serafin (1590-1644)	http://data.bnf.fr/ark:/12148/cb12536662k#foaf:Person
M Stanisław Serafin Jagodyński	Jagodyński, Stanisław Serafin (1590-1644)	http://data.bnf.fr/ark:/12148/cb12536662k#foaf:Person
M. Jagodyński	Jagodyński, Stanisław Serafin (1590-1644)	http://data.bnf.fr/ark:/12148/cb12536662k#foaf:Person
M. Stanisław Serafin Jagodyński	Jagodyński, Stanisław Serafin (1590-1644)	http://data.bnf.fr/ark:/12148/cb12536662k#foaf:Person
Abul-Ḥassan	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
 Judah ha Levi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Judah ha Levi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
 Judah ha Levi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
. Judah ha Levi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
M Judah ha Levi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
M  Judah ha Levi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
M. Judah ha Levi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
M.  Judah ha Levi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Abû-l Hasan Jehuda ha-Levi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Abū al-Ḥasan	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Giuda Levita	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Jahudah Levi ben Samuel	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Jehuda Ha Levi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Jehuda Halevi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Jehuda Halevy	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Jehuda Hallewi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Jehuda ha-Levi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Jehudah Levi ben Samuel	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Juda Halevy	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Juda Hallévi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Juda Lévi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Juda ben Samuel Ha Levi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Judah Halevi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Judah Halevy	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
RIHA""L	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Yehuda Halevy	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Yehuda ben Shemuel Halewi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Yehuda ha- Levi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Yehudah Halevi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Yehudah Halevy	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Yehûdah ben Samuel hal Lewî	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Yéhuda Halévi	Judah ha Levi, (1075-1141)	http://data.bnf.fr/ark:/12148/cb12015258q#foaf:Person	http://dbpedia.org/resource/Juda_Halevi	http://www.idref.fr/028285557
Simon Frazer de Villas	Joseph d' Aurensan, (1840-1922)	http://data.bnf.fr/ark:/12148/cb15552230q#foaf:Person
 Joseph d'Aurensan	Joseph d' Aurensan, (1840-1922)	http://data.bnf.fr/ark:/12148/cb15552230q#foaf:Person
Joseph d'Aurensan	Joseph d' Aurensan, (1840-1922)	http://data.bnf.fr/ark:/12148/cb15552230q#foaf:Person
 Joseph d'Aurensan	Joseph d' Aurensan, (1840-1922)	http://data.bnf.fr/ark:/12148/cb15552230q#foaf:Person
. Joseph d'Aurensan	Joseph d' Aurensan, (1840-1922)	http://data.bnf.fr/ark:/12148/cb15552230q#foaf:Person
M Joseph d'Aurensan	Joseph d' Aurensan, (1840-1922)	http://data.bnf.fr/ark:/12148/cb15552230q#foaf:Person
M  Joseph d'Aurensan	Joseph d' Aurensan, (1840-1922)	http://data.bnf.fr/ark:/12148/cb15552230q#foaf:Person
M. Joseph d'Aurensan	Joseph d' Aurensan, (1840-1922)	http://data.bnf.fr/ark:/12148/cb15552230q#foaf:Person
M.  Joseph d'Aurensan	Joseph d' Aurensan, (1840-1922)	http://data.bnf.fr/ark:/12148/cb15552230q#foaf:Person
Simon Fraser de Villas	Joseph d' Aurensan, (1840-1922)	http://data.bnf.fr/ark:/12148/cb15552230q#foaf:Person
Jules Janet	Janet, Jules (1861-1942)	http://data.bnf.fr/ark:/12148/cb12443286s#foaf:Person	http://www.idref.fr/033579377
Janet	Janet, Jules (1861-1942)	http://data.bnf.fr/ark:/12148/cb12443286s#foaf:Person	http://www.idref.fr/033579377
J Janet	Janet, Jules (1861-1942)	http://data.bnf.fr/ark:/12148/cb12443286s#foaf:Person	http://www.idref.fr/033579377
J. Janet	Janet, Jules (1861-1942)	http://data.bnf.fr/ark:/12148/cb12443286s#foaf:Person	http://www.idref.fr/033579377
M Janet	Janet, Jules (1861-1942)	http://data.bnf.fr/ark:/12148/cb12443286s#foaf:Person	http://www.idref.fr/033579377
M Jules Janet	Janet, Jules (1861-1942)	http://data.bnf.fr/ark:/12148/cb12443286s#foaf:Person	http://www.idref.fr/033579377
M. Janet	Janet, Jules (1861-1942)	http://data.bnf.fr/ark:/12148/cb12443286s#foaf:Person	http://www.idref.fr/033579377
M. Jules Janet	Janet, Jules (1861-1942)	http://data.bnf.fr/ark:/12148/cb12443286s#foaf:Person	http://www.idref.fr/033579377
Gyula Juhász	Juhász, Gyula (1883-1937)	http://data.bnf.fr/ark:/12148/cb12109346x#foaf:Person	http://www.idref.fr/029473349
Juhász	Juhász, Gyula (1883-1937)	http://data.bnf.fr/ark:/12148/cb12109346x#foaf:Person	http://www.idref.fr/029473349
G Juhász	Juhász, Gyula (1883-1937)	http://data.bnf.fr/ark:/12148/cb12109346x#foaf:Person	http://www.idref.fr/029473349
G. Juhász	Juhász, Gyula (1883-1937)	http://data.bnf.fr/ark:/12148/cb12109346x#foaf:Person	http://www.idref.fr/029473349
M Juhász	Juhász, Gyula (1883-1937)	http://data.bnf.fr/ark:/12148/cb12109346x#foaf:Person	http://www.idref.fr/029473349
M Gyula Juhász	Juhász, Gyula (1883-1937)	http://data.bnf.fr/ark:/12148/cb12109346x#foaf:Person	http://www.idref.fr/029473349
M. Juhász	Juhász, Gyula (1883-1937)	http://data.bnf.fr/ark:/12148/cb12109346x#foaf:Person	http://www.idref.fr/029473349
M. Gyula Juhász	Juhász, Gyula (1883-1937)	http://data.bnf.fr/ark:/12148/cb12109346x#foaf:Person	http://www.idref.fr/029473349
Johannes Janssen	Janssen, Johannes (1829-1891)	http://data.bnf.fr/ark:/12148/cb10439310s#foaf:Person	http://www.idref.fr/067743463
Janssen	Janssen, Johannes (1829-1891)	http://data.bnf.fr/ark:/12148/cb10439310s#foaf:Person	http://www.idref.fr/067743463
J Janssen	Janssen, Johannes (1829-1891)	http://data.bnf.fr/ark:/12148/cb10439310s#foaf:Person	http://www.idref.fr/067743463
J. Janssen	Janssen, Johannes (1829-1891)	http://data.bnf.fr/ark:/12148/cb10439310s#foaf:Person	http://www.idref.fr/067743463
M Janssen	Janssen, Johannes (1829-1891)	http://data.bnf.fr/ark:/12148/cb10439310s#foaf:Person	http://www.idref.fr/067743463
